hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Full-Time,Unclear,Unclear,Unclear Seniority,Jamaica,2024-02-02,-0.45812778088287404,-0.8873526645133106
Unclear,Unclear,Doctorate,Senior IC,United States,2024-02-26,0.8363989833781389,1.0361728714032494
Full-Time,Unclear,Unclear,Unclear Seniority,France,2024-03-04,-0.45812778088287404,0.04293423103906203
Full-Time,Unclear,Doctorate,Unclear Seniority,United States,2023-12-21,0.3924380905079343,0.6004069045392432
Unclear,Unclear,Bachelors,Chief,United States,2024-03-13,1.171616341465719,0.6514677642199374
Unclear,true,Bachelors,Unclear Seniority,United States,2024-02-28,0.324531421762154,0.5319993418437379
Full-Time,Unclear,Bachelors,Unclear Seniority,Japan,2024-03-26,-0.10748940355412806,-0.7080660952892623
Full-Time,Unclear,Unclear,Manager,United States,2024-03-28,0.12233765098215377,-0.18113201266112372
Full-Time,true,Bachelors,Unclear Seniority,Canada,2024-03-14,0.0770414924412669,0.47660180640934097
Full-Time,Unclear,High School,Manager,United States,2024-03-05,-0.7223608559725008,-0.6439392512409604
Full-Time,Unclear,Bachelors,Staff IC,United States,2024-03-13,0.853143746773787,0.8529133476177444
Full-Time,Unclear,Unclear,Unclear Seniority,Austria,2024-02-26,-0.8513551624101893,-0.6064759684396183
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-12-11,0.09348577226159747,-0.13542904592774627
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2024-02-05,-0.03814437915526171,-0.5725939404542372
Full-Time,Unclear,Bachelors,Manager,United States,2024-03-13,0.4020596103647615,0.8200385475493522
Full-Time,Unclear,Masters,Manager,United States,2024-03-14,-0.05221553717336804,-0.19698186307707616
Full-Time,Unclear,High School,Unclear Seniority,United States,2024-02-16,-0.8468437669078466,-0.9579985114687916
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-12-21,0.24397590878850628,0.43463397653479785
Part-Time,Unclear,Unclear,Unclear Seniority,Saint Kitts And Nevis,2024-03-19,-0.5276615466539838,-1.0482293456990592
