hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Full-Time,false,Bachelors,Staff IC,United States,2023-05-01,0.8874571571525177,2.0512359889230694
Full-Time,Unclear,Unclear,Senior IC,India,2023-03-02,-0.2836435453059732,0.021730398556230022
Full-Time,Unclear,Unclear,Senior IC,United States,2023-03-10,0.4376022631939808,-0.45011944402168047
Full-Time,Unclear,Unclear,IC,United States,2023-03-21,0.28533417927153853,6.419274580781811
Part-Time,Unclear,High School,Exec,United States,2023-05-19,-0.7037733384741256,-0.7599094150754919
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-23,-0.8468437669078466,-0.9457833977077789
Full-Time,Unclear,High School,Unclear Seniority,Canada,2023-04-28,-0.8126002081458611,-0.7666930211083113
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-12,-0.07582341830059793,0.46177513743928256
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-30,-0.07582341830059793,0.08591252589250686
Full-Time,Unclear,Unclear,Unclear Seniority,India,2023-05-05,-0.22999433144176917,0.021730398556230022
Full-Time,true,Unclear,Staff IC,United States,2023-03-22,1.38257151477102,0.62064178926175
Full-Time,true,Unclear,Unclear Seniority,Romania,2023-05-04,-0.16326344148350821,0.021730398556230022
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-04-27,-0.45371502158140514,-0.6404416929049964
Full-Time,Unclear,Unclear,Manager,United States,2023-05-01,0.12233765098215377,0.5332651307593929
Unclear,Unclear,Bachelors,Senior IC,,2023-04-27,0.48065197866740017,0.5420027966096286
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-15,0.24397590878850628,0.03750585708220104
Unclear,true,Bachelors,Staff IC,United States,2023-05-08,0.7880755212925329,0.70563544798677
Unclear,Unclear,Bachelors,Unclear Seniority,,2023-05-17,0.3082159772667634,0.021730398556230022
Unclear,true,Bachelors,IC,United States,2023-04-24,0.2952796786328985,-0.3643314520375481
Full-Time,true,Unclear,Manager,United States,2023-05-17,0.350076857992062,3.7105981672087416
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-18,-0.07582341830059793,-0.8727047378694438
Full-Time,Unclear,Bachelors,IC,,2023-04-28,-0.3003466502302892,-0.6622064242046745
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-02-13,-0.03814437915526171,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-12,-0.07582341830059793,-1.5161146777504368
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-05-16,0.09348577226159747,0.4697184700304059
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-0.9623055294973154
Full-Time,Unclear,Bachelors,IC,United States,2023-05-12,-0.05993670109270639,0.18375849674996456
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-01-05,0.06996487757964275,-0.46435389602497357
Full-Time,true,Bachelors,Contract,Netherlands,2023-01-19,-0.02576864121292555,-0.5708580994067557
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-01-10,-0.07582341830059793,-1.5081713451593135
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.8468437669078466,-0.1578048046683404
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-30,0.4020596103647615,-0.04659814839261322
Unclear,Unclear,Unclear,Senior IC,United States,2023-04-04,0.6987648905759417,0.12815516861210094
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-17,0.24397590878850628,-1.3480337601222663
Full-Time,Unclear,High School,Manager,,2023-05-31,-0.5949227276239578,-0.9044780682339373
Contract,Unclear,Bachelors,Senior IC,United States,2023-05-15,0.40311983995198625,0.12021183602097758
Full-Time,true,Bachelors,Senior IC,United States,2023-05-15,0.5487991349210541,-0.05454148098373659
Full-Time,true,Bachelors,Manager,United States,2023-03-22,0.380358886389715,-0.05454148098373659
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-01-30,-0.8197955388977547,-0.9124214008250607
Intern,Unclear,Unclear,Intern,United States,2023-04-17,-0.579196344091002,-0.4996858393902903
Full-Time,true,Unclear,Staff IC,United States,2023-04-12,1.38257151477102,0.8946867636555063
Unclear,Unclear,Bachelors,Senior IC,United States,2023-04-12,0.7305817280988962,-1.360314152308143
Hourly,Unclear,Unclear,Senior IC,United States,2023-05-18,0.11186502571235069,0.2234751597055814
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-30,0.4376022631939808,1.0336950840001653
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-26,-0.07582341830059793,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-03-20,0.4401317614849217,1.454691711329704
Full-Time,Unclear,Doctorate,Unclear Seniority,United States,2023-04-19,0.3924380905079343,0.2552484900700749
Unclear,Unclear,Unclear,Director,United States,2023-05-08,1.1424483511046473,-0.17369146985058714
Full-Time,false,Unclear,Unclear Seniority,Brazil,2023-02-08,-0.3864664577436274,-0.9521380637806776
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-02-08,0.24397590878850628,-0.014824818028119732
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-03-27,-0.8468437669078466,-0.9521380637806776
Full-Time,Unclear,Unclear,Chief,United States,2023-05-30,1.209770674042792,1.3474567213495385
Full-Time,true,Unclear,Unclear Seniority,Colombia,2023-05-24,-0.1721026260606628,-0.9608121829701842
Unclear,Unclear,Bachelors,Senior IC,United States,2023-05-26,0.7305817280988962,-1.365191358519093
Full-Time,Unclear,Unclear,Unclear Seniority,,2023-03-29,-0.224372256775447,-0.9044780682339373
Full-Time,false,Unclear,IC,United States,2023-05-05,0.3982424474783127,-0.23962113035691113
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-25,0.24397590878850628,-0.2848981261263144
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-02-27,0.853143746773787,0.7000751151729837
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-18,0.4401317614849217,0.5467687961643026
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-05-17,0.06996487757964275,-0.37116271806591417
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-25,-0.18245599545948576,-0.8965347356428139
Full-Time,true,Bachelors,Senior IC,United States,2023-05-23,0.5487991349210541,0.5051457333868161
Unclear,true,Unclear,Manager,France,2023-04-13,0.4351049342647011,0.021730398556230022
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-10,0.4376022631939808,0.8589417669954511
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-12,0.24397590878850628,0.4767086027105945
Grant,Unclear,High School,Unclear Seniority,United States,2023-04-28,-0.8085181019073405,-0.7297247512292232
Full-Time,true,Unclear,Senior IC,United States,2023-05-02,0.9183892236139644,-0.09425814393935344
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-01-17,0.4401317614849217,0.7318484455374772
Full-Time,true,High School,Unclear Seniority,United States,2023-05-22,-0.48657685866759764,-0.896217002339169
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-24,-0.8468437669078466,3.4325815265194235
Unclear,true,Bachelors,Unclear Seniority,United States,2023-04-27,0.324531421762154,-1.3476365934927101
Full-Time,Unclear,Bachelors,IC,United States,2023-05-28,-0.05993670109270639,-0.5073114386777687
Unclear,Unclear,Bachelors,Senior IC,United States,2023-01-26,0.7305817280988962,0.771565108493094
Full-Time,false,Unclear,Unclear Seniority,Brazil,2023-01-16,-0.3864664577436274,0.021730398556230022
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-15,-0.9137027807585573,-0.8885914030516906
Full-Time,false,Bachelors,Exec,Romania,2023-05-08,-0.051366646891089524,-0.23533173075770453
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-16,-0.07582341830059793,-0.09425814393935344
Full-Time,Unclear,Unclear,Senior IC,United States,2023-06-02,0.4376022631939808,-0.491424773495522
Unclear,Unclear,Unclear,Senior IC,,2023-05-26,-0.17667986764394367,-0.5907164308845642
Full-Time,Unclear,Some High School,Junior IC,United States,2023-05-24,-0.6013098274822722,-0.3174657897499202
Unclear,Unclear,Unclear,IC,,2023-02-16,-0.2132636454495749,0.021730398556230022
Unclear,true,Bachelors,Unclear Seniority,United States,2023-05-16,0.324531421762154,1.0654684143646587
Full-Time,Unclear,High School,Exec,United States,2023-05-23,-0.42480266459805527,-0.9292612659182422
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.8468437669078466,-0.9292612659182422
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-05-31,-0.45371502158140514,-0.9474356108867326
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-12,-0.9137027807585573,-0.9623055294973154
Full-Time,true,Unclear,Unclear Seniority,Denmark,2023-05-13,-0.1721026260606628,0.021730398556230022
Full-Time,true,Bachelors,Senior IC,United States,2023-02-08,0.5487991349210541,0.8081044384122615
Full-Time,Unclear,Unclear,Senior IC,United States,2023-02-21,0.4376022631939808,-0.09425814393935344
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-24,-0.07582341830059793,0.5477219960752374
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-03-22,0.24397590878850628,-0.5687451729375169
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-22,-0.8468437669078466,-0.8418846074158851
Unclear,Unclear,Unclear,Unclear Seniority,,2023-05-24,-0.4487213911302157,-0.8091580771404568
Full-Time,Unclear,Unclear,Manager,United States,2023-05-09,0.12233765098215377,-0.24319563002291666
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-05,0.853143746773787,0.5539177954963137
Part-Time,true,High School,Unclear Seniority,United States,2023-05-22,-0.9021768850992616,-1.0614383202345352
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-18,0.853143746773787,2.025022991372362
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-13,-0.07582341830059793,-0.8250447423227036
Unclear,Unclear,Unclear,Senior IC,China,2023-04-26,-0.27429918251360996,0.021730398556230022
Full-Time,false,Masters,Unclear Seniority,India,2023-01-12,0.10376425633306739,0.021730398556230022
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-01-11,0.24397590878850628,0.9385657328888718
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-04-18,-0.8468437669078466,-0.9362513985984308
Unclear,false,Unclear,Senior IC,United States,2023-05-10,0.8343681297272206,1.5738417001965546
Full-Time,Unclear,Bachelors,Manager,United States,2023-03-06,0.4020596103647615,0.06460850788311398
Full-Time,false,Bachelors,Unclear Seniority,United States,2023-03-28,-0.01981310386197188,0.46177513743928256
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-29,-0.07582341830059793,-0.38816144981091816
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-31,-0.07582341830059793,0.7000751151729837
Unclear,Unclear,Bachelors,Unclear Seniority,China,2023-06-01,0.17060639465162128,0.021730398556230022
Full-Time,Unclear,Bachelors,Junior IC,United States,2023-04-24,-0.30723990754398345,-0.5708580994067557
Full-Time,Unclear,Unclear,IC,United States,2023-05-02,0.28533417927153853,0.5742527269295895
Full-Time,false,Unclear,Unclear Seniority,United States,2023-05-16,0.14906280658454432,-0.0783714787571067
Full-Time,Unclear,Unclear,IC,United States,2023-06-02,0.28533417927153853,-0.6446516591782918
Full-Time,Unclear,Doctorate,IC,United States,2023-03-27,0.5409805529616702,-0.31508278997258315
Contract,Unclear,Unclear,Unclear Seniority,,2023-01-31,-0.4211365057345174,-0.7862495059476571
Full-Time,Unclear,Bachelors,Manager,United States,2023-02-09,0.4020596103647615,-0.3927368093834052
Full-Time,Unclear,Doctorate,Staff IC,United States,2023-04-05,1.4577801829096468,-0.5231981038600155
Full-Time,false,Bachelors,IC,China,2023-03-29,-0.4487023028031793,-0.43359731223214387
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-24,0.4401317614849217,0.18375849674996456
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-17,-0.9137027807585573,-1.028394056655462
Full-Time,Unclear,Unclear,IC,United Kingdom,2023-04-27,-0.9594590193389158,-1.0077413919185412
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-24,0.24397590878850628,0.20758849452333467
Full-Time,Unclear,High School,IC,United States,2023-04-05,-0.4489985360295959,0.28225582087989437
Full-Time,true,Bachelors,Senior IC,United States,2023-05-09,0.5487991349210541,0.279078487843445
Full-Time,Unclear,High School,IC,United States,2023-05-08,-0.4489985360295959,-0.17369146985058714
Full-Time,Unclear,Masters,Manager,United States,2023-03-09,-0.05221553717336804,0.9383750929066849
Full-Time,Unclear,Bachelors,IC,United States,2023-04-04,-0.05993670109270639,0.342625148572432
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.8468437669078466,-0.9292612659182422
Unclear,Unclear,Unclear,IC,United States,2023-04-28,0.3139426851349468,0.8192251040398343
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.9137027807585573,-0.6979514208647296
Unclear,true,Unclear,IC,,2023-03-08,0.20500383649743562,-0.5708580994067557
Unclear,Unclear,Unclear,Unclear Seniority,,2023-03-11,-0.4487213911302157,0.4300018070747891
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-04-17,0.06996487757964275,0.2274468260011431
Full-Time,Unclear,Unclear,IC,United States,2023-05-15,0.28533417927153853,-0.2277061314702261
Unclear,Unclear,High School,Senior IC,United States,2023-05-19,-0.5537667078083013,0.6615181787756709
Full-Time,false,Unclear,Unclear Seniority,Austria,2023-02-28,-0.784770687527643,-1.1031249296727506
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-05-16,-0.03814437915526171,-1.5238991436897378
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-06-02,0.4401317614849217,-0.13313281364031124
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-01-17,-0.07582341830059793,-0.3246147890819312
Full-Time,false,Unclear,Unclear Seniority,United States,2023-05-23,0.14906280658454432,0.3029084856168151
Full-Time,true,Unclear,Unclear Seniority,United States,2023-05-10,0.4191554814381107,0.4220584744836657
Full-Time,Unclear,Bachelors,Junior IC,United States,2023-04-24,-0.30723990754398345,-0.5708580994067557
Hourly,Unclear,Unclear,IC,United States,2023-03-01,-0.16211446435508758,-0.8568180726871971
Part-Time,Unclear,High School,Manager,United States,2023-05-16,-0.8388113381211014,-0.896217002339169
Unclear,Unclear,Unclear,Senior IC,United States,2023-05-05,0.6987648905759417,1.3085343916530339
Full-Time,Unclear,Unclear,IC,United States,2023-05-16,0.28533417927153853,-0.12920880734029627
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-04-19,0.4401317614849217,0.7874517736753408
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-15,-0.498472432882485,-0.8796948705496324
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-05-30,-0.45371502158140514,-1.028394056655462
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-10,0.24397590878850628,-0.2531247957618209
Full-Time,true,Associates,Unclear Seniority,United States,2023-05-16,0.613327440402643,0.026480511445721798
Grant,Unclear,Doctorate,Unclear Seniority,United States,2023-05-17,0.08560860615739015,-0.5867447645890025
Full-Time,Unclear,Unclear,Staff IC,United States,2023-04-27,1.0323705659496922,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,,2023-04-13,-0.224372256775447,-0.09425814393935344
Full-Time,Unclear,High School,IC,United States,2023-05-25,-0.4489985360295959,-0.247659782939128
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-23,0.24397590878850628,-0.19752146762395728
Full-Time,true,Unclear,Unclear Seniority,United States,2023-05-18,0.4191554814381107,0.46177513743928256
Hourly,Unclear,Bachelors,Junior IC,United States,2023-05-24,-0.7065296830964916,-0.5708580994067557
Full-Time,Unclear,Unclear,Unclear Seniority,South Africa,2023-03-07,-0.45812778088287404,-0.597341170265561
Intern,false,Unclear,Intern,Lithuania,2023-05-18,-0.12020754158992114,-1.2762260334985112
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-06-02,-0.07582341830059793,0.24730515747895152
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-12,0.4376022631939808,-0.5708580994067557
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-16,-0.8468437669078466,-1.0156847245096645
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-03-23,-0.03814437915526171,-0.3722747846286714
Full-Time,true,Bachelors,IC,United States,2023-02-10,0.15066238276157196,-1.1275268473926816
Contract,Unclear,Bachelors,IC,Philippines,2023-05-12,-0.2754532862618997,-1.0554013874652814
Full-Time,false,Unclear,Unclear Seniority,Austria,2023-02-17,-0.784770687527643,0.26033222292839386
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-02-08,-0.07582341830059793,0.28702182043456836
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-07,-0.07582341830059793,-0.2531247957618209
Full-Time,false,Unclear,IC,United States,2023-03-09,0.3982424474783127,0.9780917558623017
Full-Time,true,Unclear,Unclear Seniority,United States,2023-05-19,0.4191554814381107,-1.5200863440459986
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-21,-0.07582341830059793,0.46177513743928256
Hourly,Unclear,Unclear,Senior IC,United Kingdom,2023-02-16,-0.6215782409400417,0.06460850788311398
Unclear,Unclear,Bachelors,IC,United States,2023-04-27,-0.16758737617286013,0.4458884722570358
Full-Time,false,Unclear,Unclear Seniority,Japan,2023-03-16,-0.32310063920612814,-1.071589899285991
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-1.086539251222485
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-05-08,-0.45371502158140514,1.494408374285321
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-22,0.4376022631939808,0.3108518182079385
Full-Time,Unclear,Unclear,Staff IC,United States,2023-04-10,1.0323705659496922,0.5555064620145383
Full-Time,true,Bachelors,Senior IC,United States,2023-03-28,0.5487991349210541,0.505463466690461
Full-Time,Unclear,Unclear,Manager,United States,2023-06-02,0.12233765098215377,-0.2531247957618209
Full-Time,false,Unclear,Unclear Seniority,China,2023-04-12,-0.305152007118836,-0.43359731223214387
Part-Time,Unclear,Bachelors,Senior IC,United States,2023-05-31,-0.19209434864492167,0.6714791178449395
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-13,0.24397590878850628,-0.6495765253847884
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-24,-0.07582341830059793,0.2552484900700749
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-13,0.24397590878850628,0.4220584744836657
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-04-18,-0.8468437669078466,-0.5708580994067557
Full-Time,Unclear,Bachelors,IC,United States,2023-04-26,-0.05993670109270639,0.4220584744836657
Full-Time,false,Unclear,Unclear Seniority,Serbia,2023-03-24,-0.32310063920612814,-0.301420257915851
Intern,Unclear,Bachelors,Intern,United States,2023-05-23,-0.7519137785083377,0.29337648650746706
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-31,-0.07582341830059793,0.62064178926175
Temp,Unclear,Some High School,Unclear Seniority,United States,2023-01-30,-1.1665926993789277,-0.8796948705496324
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-01-26,0.24397590878850628,0.06460850788311398
Full-Time,false,Unclear,Unclear Seniority,Brazil,2023-05-04,-0.3864664577436274,-0.6661780905002361
Unclear,Unclear,High School,Unclear Seniority,United States,2023-04-12,-0.8472021702657349,-0.7297247512292232
Full-Time,Unclear,Bachelors,Junior IC,India,2023-04-24,-0.6139632026357663,-1.5125878380799782
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-26,0.4020596103647615,-0.460842943019697
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-02-05,0.24397590878850628,-0.24785042292131496
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-17,0.24397590878850628,0.7350257785739265
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-02-02,0.853143746773787,0.7064297812458824
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-02,0.853143746773787,0.7520245103189306
Contract,Unclear,Masters,Unclear Seniority,,2023-05-01,0.02417773170529844,0.021730398556230022
Hourly,Unclear,Masters,Unclear Seniority,United Kingdom,2023-05-18,-0.7673417656610112,-1.1929799079435381
Full-Time,Unclear,Unclear,Unclear Seniority,Luxembourg,2023-06-02,-0.45812778088287404,-0.1339748068949703
Full-Time,true,Masters,Unclear Seniority,United States,2023-04-28,1.1070992535918718,0.4379451396659124
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-22,-0.07582341830059793,-0.5429770020119127
Temp,Unclear,Unclear,Unclear Seniority,Canada,2023-03-21,-0.9790369420591709,0.2631918226611983
Full-Time,Unclear,Unclear,Senior IC,United Kingdom,2023-05-12,-0.6531176460503587,-0.491424773495522
Unclear,true,Unclear,Senior IC,,2023-05-23,0.583791044781577,0.1440418337943477
Full-Time,true,Bachelors,Staff IC,United States,2023-05-23,1.2884134812324766,1.8121416779302557
Full-Time,false,Unclear,Senior IC,Romania,2023-05-10,-0.22883043576528098,-0.23533173075770453
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-19,-0.8468437669078466,-0.4996858393902903
Unclear,Unclear,Bachelors,Unclear Seniority,China,2023-06-01,0.17060639465162128,0.021730398556230022
Full-Time,true,Unclear,Unclear Seniority,Turkey,2023-04-28,-0.1721026260606628,-0.9953497930763887
Full-Time,Unclear,Bachelors,Senior Manager,United States,2023-01-06,0.6940455821981663,1.176675070640386
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-05-30,-0.03814437915526171,0.9383750929066849
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-0.896217002339169
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-02-17,-0.07582341830059793,0.7874517736753408
Full-Time,Unclear,Bachelors,Senior IC,Canada,2023-06-01,-0.009844527454870043,0.37868787853613206
Full-Time,false,Unclear,Unclear Seniority,United States,2023-05-22,0.14906280658454432,-0.7040677869598947
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-0.9292612659182422
Full-Time,Unclear,Unclear,Unclear Seniority,Latvia,2023-03-15,-0.45812778088287404,-0.8949460691245893
Unclear,Unclear,Unclear,Senior IC,United States,2023-03-24,0.6987648905759417,6.419274580781811
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-01,-0.07582341830059793,-0.06725081312953399
Full-Time,true,Bachelors,Staff IC,United States,2023-03-20,1.2884134812324766,1.5897283653788012
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-03-13,0.24397590878850628,-0.21340813280620402
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-06-01,0.24397590878850628,0.1631058320130438
Full-Time,Unclear,Bachelors,Manager,United States,2023-04-19,0.4020596103647615,1.6111753633748345
Unclear,Unclear,Unclear,Unclear Seniority,,2023-03-20,-0.4487213911302157,0.021730398556230022
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-03,0.4020596103647615,-0.5231981038600155
Part-Time,Unclear,Unclear,IC,United States,2023-02-22,-0.8918829737997676,0.021730398556230022
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-05-31,-0.45371502158140514,-0.983911394145171
Trainee,false,Unclear,Intern,United Kingdom,2023-05-18,-0.491307665042436,-1.2155071991719641
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-23,-0.07582341830059793,0.2613966294956044
Full-Time,Unclear,Bachelors,Manager,Canada,2023-01-06,-0.07216144050814233,-0.566886433111194
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-05-24,0.06996487757964275,-0.1578048046683404
Full-Time,Unclear,Unclear,IC,Austria,2023-04-19,-0.9051205937007202,-0.6979514208647296
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-04,0.4020596103647615,-0.3722747846286714
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-12,0.24397590878850628,0.6643301185129286
Full-Time,Unclear,Bachelors,Junior IC,Luxembourg,2023-04-24,-0.6270609830206796,-0.5708580994067557
Hourly,Unclear,Some High School,Unclear Seniority,United States,2023-04-14,-0.995020064468958,-0.0901276109919693
Part-Time,Unclear,High School,Junior IC,Georgia,2023-04-06,-0.8319930580215502,-1.028394056655462
Full-Time,Unclear,Bachelors,Manager,,2023-05-15,0.48885008940162794,2.4146434549669635
Full-Time,Unclear,Unclear,Manager,United States,2023-03-30,0.12233765098215377,0.18375849674996456
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-03-24,0.06996487757964275,1.0178084188179186
Full-Time,false,Unclear,Unclear Seniority,United Kingdom,2023-04-12,-0.945982743428135,-0.2531247957618209
Full-Time,false,Unclear,Junior IC,United Kingdom,2023-04-24,-1.024940508876733,-1.5161146777504368
Full-Time,Unclear,Masters,Senior IC,United States,2023-05-11,0.270123658814021,0.3029084856168151
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-23,-0.8468437669078466,-0.05454148098373659
Part-Time,false,Unclear,Unclear Seniority,Brazil,2023-03-29,-0.46325555935942275,0.021730398556230022
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.8468437669078466,-0.9623055294973154
Unclear,true,Unclear,Senior IC,United States,2023-05-24,1.0675218546388578,1.049581749182412
Unclear,Unclear,Unclear,IC,,2023-04-10,-0.2132636454495749,0.021730398556230022
Full-Time,true,Unclear,Senior IC,,2023-06-02,0.1500360522901418,0.5809251263061331
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-23,-0.8468437669078466,-0.9457833977077789
Hourly,Unclear,Bachelors,IC,United States,2023-05-16,-0.4815711812266264,0.36645514634580206
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-12,-0.07582341830059793,-0.9044780682339373
Unclear,Unclear,Bachelors,Senior IC,,2023-03-16,0.48065197866740017,0.2711351552523216
Full-Time,Unclear,Unclear,Senior IC,United States,2023-03-21,0.4376022631939808,-0.5231981038600155
Full-Time,Unclear,Masters,Manager,United States,2023-03-13,-0.05221553717336804,1.9725969962709478
Full-Time,Unclear,Unclear,Senior IC,United States,2023-04-26,0.4376022631939808,-0.09425814393935344
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-19,-0.8468437669078466,-0.8568180726871971
Full-Time,Unclear,Doctorate,Unclear Seniority,United States,2023-02-10,0.3924380905079343,-0.2531247957618209
Unclear,true,Unclear,Senior IC,United States,2023-04-20,1.0675218546388578,1.176675070640386
Part-Time,Unclear,Some High School,Unclear Seniority,United States,2023-05-24,-0.9768109204882219,-1.1275268473926816
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-24,0.24397590878850628,0.6412944539986707
Unclear,Unclear,Unclear,Senior IC,United States,2023-01-31,0.6987648905759417,1.025751751409042
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-08,0.24397590878850628,0.5809251263061331
Full-Time,false,Unclear,Unclear Seniority,United States,2023-03-29,0.14906280658454432,0.8589417669954511
Full-Time,Unclear,Unclear,Unclear Seniority,Germany,2023-03-24,-0.27832853569214283,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-03-27,0.4401317614849217,1.0178084188179186
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-01-16,-0.03814437915526171,0.021730398556230022
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-26,-0.8468437669078466,-0.896217002339169
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-05-12,0.06996487757964275,0.6444717870351201
